id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
1545,2631,2635,0.0182925,0.327893,6154.21,6334.42,5183.11,5219.01,1475.64,1503.64,10.9271,10.9421
1546,2632,2640,0.00303066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1547,2633,2622,0.00319703,0.035821,NULL,5603.81,NULL,5009.32,NULL,1495.07,NULL,11.3686
1548,2635,2641,0.00451828,0.557335,NULL,5879.18,NULL,5125.99,NULL,1453.27,NULL,11.3789
1549,2636,2640,0.0018345,1.19512,NULL,6531.57,NULL,5166.91,NULL,1458.43,NULL,10.9187
1550,2637,2636,0.00447528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1551,2638,280,0.00166961,NULL,6797.83,NULL,5252.78,NULL,1587.75,NULL,12.944,NULL
1552,2639,280,0.00104614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1553,2640,2642,0.0073356,1.53935,6497.15,6109.56,5030.61,5106.18,1448.22,1451.1,11.5936,10.5866
1554,2641,2655,0.0154689,7.27617,NULL,6094.29,NULL,4722.95,NULL,1433.92,NULL,11.781
1555,2642,2645,0.109236,3.89228,6505.94,6244.28,4776.98,4708.25,1442.86,1427.45,11.9936,11.5236
1556,2643,2627,0.00181497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1557,2644,2645,0.00110319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1558,2645,2622,0.00909508,0.958155,NULL,6197.14,NULL,4545.12,NULL,1408.63,NULL,12.0227
1559,2646,2636,0.0352326,0.547817,6283.25,6089.83,5249.68,5181.03,1498.51,1503.15,11.1412,10.9318
1560,2647,2637,0.00143052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1561,2648,2645,0.00180794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1562,2649,2645,0.0036807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1563,2650,2642,0.00349319,2.46689,NULL,6198.04,NULL,4598.59,NULL,1396.94,NULL,11.0369
1564,2651,3109,0.0123719,0.0933575,NULL,5988.46,NULL,4844.46,NULL,1486.05,NULL,12.5653
1565,2652,2656,0.00224937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1566,2653,NULL,0.00694493,NULL,6183.31,NULL,4799.64,NULL,1485.18,NULL,12.8736,NULL
1567,2654,NULL,0.371048,18.5535,5110.51,5121.82,4979.72,3388.1,1401.7,1383.65,11.4356,11.6544
1568,2655,2665,0.126212,0.858894,5606.58,5884.57,5038,5167.16,1485.32,1455.8,12.4848,11.8895
1569,2656,3223,0.013412,1.26468,NULL,6644.48,NULL,5294.31,NULL,1532.06,NULL,11.7017
1570,2657,2627,0.000972722,0.0399392,NULL,6570.88,NULL,5136.75,NULL,1546.9,NULL,12.1513
1571,2658,2650,0.0179964,5.31776,NULL,6028.72,NULL,4719.81,NULL,1478.82,NULL,10.7867
1572,2659,NULL,0.00893648,NULL,6167.88,NULL,4700.84,NULL,1422.08,NULL,10.4958,NULL
1573,2660,3223,0.00841764,0.204258,6568.39,6587.33,5057,5156.01,1531.5,1529.86,11.9917,11.7826
1574,2662,NULL,0.0021251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1575,2663,2666,0.0177612,NULL,6842.21,NULL,5250.24,NULL,1540.03,NULL,12.3692,NULL
1576,2664,NULL,0.0016212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1577,2665,3108,0.0157134,0.317023,5987.99,6068.9,5092.21,4885.59,1472.48,1488.12,11.9776,12.6002
1578,2666,2667,0.00367519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1579,2667,2660,0.0734014,14.5413,6441.78,6752.85,5065.42,5321.29,1528.53,1549.79,12.296,12.3715
1580,2668,2627,0.00518858,0.114075,NULL,6632.58,NULL,4965.35,NULL,1538.32,NULL,11.8072
1581,2670,NULL,0.00355493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1582,2671,NULL,0.299928,12.8172,6686.8,6462.09,4850.62,4966.19,1406.68,1472.89,10.5452,10.7376
1583,2672,2668,0.1373,4.41914,6691.48,6395.48,5020.48,4905.76,1525.84,1504.58,11.8577,11.7722
1584,2673,NULL,0.79674,38.6717,4024.93,5471.55,4981.87,3823.74,1339.76,1365.78,12.4717,12.4647
1585,2674,287,0.00723163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1586,2675,2667,0.0314285,NULL,6644.81,NULL,5293.65,NULL,1541.94,NULL,12.4108,NULL
1587,2676,NULL,7.91777,100.331,4985.35,5613.87,4863.78,4237.02,1383.61,1335.29,11.2223,11.2508
1588,2677,2674,0.0017282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1589,2678,2672,0.0128985,2.33288,NULL,6240.55,NULL,4825.93,NULL,1489.43,NULL,11.4138
1590,2679,2650,0.0107975,0.213607,6486.61,6647.66,5218.38,5139.48,1550.75,1498.97,11.9742,12.0939
1591,2680,NULL,0.00139457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1592,2682,NULL,0.000728155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1593,2683,2684,0.00631441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1594,2684,2677,0.00563785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1595,2685,NULL,0.00945286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1596,2686,2675,0.00414797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1597,2687,NULL,0.00305722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1598,2688,2689,0.00122662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1599,2689,NULL,0.00102583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1600,2690,NULL,0.000835967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1601,2691,2676,0.00958987,0.0583507,NULL,6278.59,NULL,4776.98,NULL,1376.72,NULL,11.266
1602,2692,2676,0.00513704,0.099263,6254.83,6230.84,4442.79,4134.42,1316.51,1227.61,11.0142,10.9284
1603,2693,NULL,0.000535953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1604,2694,NULL,0.0157501,NULL,4382.23,NULL,5005.61,NULL,1426.38,NULL,8.89559,NULL
1605,2695,NULL,0.00729181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1606,2696,NULL,0.00276504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1607,2697,2676,0.00757155,0.104344,NULL,6231.17,NULL,4527.56,NULL,1332.96,NULL,10.8058
1608,2698,NULL,0.0247586,NULL,5606.49,NULL,4817.83,NULL,1359.24,NULL,10.8154,NULL
1609,2699,NULL,0.000767247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1610,2702,NULL,0.091282,0.928059,5701.75,5925.25,4672.86,4576.58,1342.68,1311.75,11.4318,11.1969
1611,2706,2702,0.125857,2.87649,5659.46,5892.4,4757.77,4623.39,1317.64,1259.92,11.379,10.7252
1612,2707,NULL,0.00332366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1613,2709,NULL,0.00420415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1614,2710,3107,1.80507,124.504,6156.26,5960.51,4817.52,4614.17,1398.1,1376.92,10.6215,10.8234
1615,2711,NULL,0.0123273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1616,2712,2676,0.0809923,3.34743,6308.97,5802.78,4739.01,4409.66,1421.27,1394.88,10.2717,10.0179
1617,2713,NULL,0.00334704,NULL,5679.33,NULL,5052.79,NULL,1402.97,NULL,10.7575,NULL
1618,2714,NULL,0.00315565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1619,2715,2710,0.00582694,0.0335548,NULL,5261.01,NULL,4817.2,NULL,1402.52,NULL,9.98805
1620,2716,NULL,0.00132976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,2717,NULL,0.0043206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1622,2718,NULL,0.0053183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,2719,2710,0.00907086,0.0355155,NULL,4909.3,NULL,4524.42,NULL,1376.91,NULL,11.1056
1624,2720,NULL,0.00486909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,2721,NULL,0.00607144,NULL,5158.95,NULL,4490.5,NULL,1412.44,NULL,10.4305,NULL
1626,2722,NULL,0.00527922,NULL,5475.9,NULL,4906.06,NULL,1399.07,NULL,10.9078,NULL
1627,2723,NULL,0.00117662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,2724,NULL,0.00204619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1629,2725,NULL,0.00138915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1630,2726,NULL,0.0510655,NULL,5581.33,NULL,4746.96,NULL,1391.38,NULL,11.0362,NULL
1631,2727,NULL,0.00142117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1632,2728,NULL,0.00585427,NULL,5845.36,NULL,4467.75,NULL,1413.63,NULL,10.3204,NULL
1633,2729,NULL,0.0123163,NULL,5917.29,NULL,4674.84,NULL,1399.94,NULL,10.3057,NULL
1634,2730,2744,1.34266,36.8685,6224.57,6216.91,4884.12,4741.14,1425.75,1394.34,11.4856,11.1364
1635,2731,NULL,0.00180869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1636,2732,NULL,0.0114874,NULL,6283.2,NULL,5145.44,NULL,1413.68,NULL,10.4822,NULL
1637,2733,NULL,0.00404401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1638,2734,NULL,0.0109593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1639,2735,NULL,0.00191572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1640,2736,2730,0.66282,18.1318,6489.4,6279.15,4840.16,4695.04,1360.65,1372.25,10.5133,10.5172
1641,2737,NULL,0.00508312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1642,2738,NULL,0.00842236,NULL,6582.91,NULL,5142.27,NULL,1418.8,NULL,10.8332,NULL
1643,2739,NULL,0.00284392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644,2740,NULL,0.00975683,NULL,6469.86,NULL,5136.21,NULL,1440.62,NULL,10.6144,NULL
1645,2741,NULL,0.00472058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1646,2742,NULL,0.0255304,NULL,4805.33,NULL,5064.56,NULL,1461.15,NULL,9.31564,NULL
1647,2743,NULL,0.00690201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1648,2744,NULL,0.543975,25.23,6601.83,6296.63,4916.08,4848.38,1417.46,1398.23,11.6121,10.9431
1649,2745,NULL,0.00936775,NULL,6114.79,NULL,5006.15,NULL,1515.39,NULL,11.8238,NULL
1650,2746,NULL,0.00364867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,2747,NULL,0.0553755,17.018,5520.96,5090.42,5004.45,3985.85,1343.16,1361.54,10.9696,10.8639
1652,2748,2710,0.00216344,0.0307547,NULL,5149.7,NULL,5210.61,NULL,1351.26,NULL,10.9466
1653,2749,NULL,0.00573707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,2750,NULL,0.00870917,NULL,6037.69,NULL,4210.58,NULL,1353.82,NULL,10.5288,NULL
1655,2751,2710,0.551778,70.4268,5411.21,5762.75,4722.4,4475.95,1333.86,1360.13,11.2366,10.6048
1656,2752,2710,0.110784,1.6237,6228.68,6001.51,4669.39,3906.88,1348.01,1328.32,10.6753,10.8114
1657,2753,NULL,0.0043456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1658,2754,NULL,0.00121255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,2755,NULL,0.00556596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,2756,NULL,0.00276267,NULL,6379.64,NULL,5050.02,NULL,1324.75,NULL,10.0372,NULL
1661,2757,NULL,0.240987,NULL,6545.47,NULL,5031.32,NULL,1466.23,NULL,11.8174,NULL
1662,2758,2761,0.664415,12.5614,6624.92,6173.26,4918.83,4861.73,1424.3,1393.77,11.0086,11.0195
1663,2759,NULL,0.0562239,NULL,6001.3,NULL,4846.16,NULL,1362.29,NULL,10.0806,NULL
1664,2760,2761,0.294817,16.7582,5921.43,6345.15,5016.03,4961.62,1444.38,1399.71,10.9465,10.6368
1665,2761,3142,0.186104,11.4873,6586.02,6355.86,5052.73,4856.42,1479.85,1407.76,11.1011,11.2963
1666,2762,2765,0.136155,9.28474,6300.32,6581.38,5133.28,4893.31,1433.4,1356.9,10.2794,10.7142
1667,2763,2761,0.225884,1.01608,6539.99,6642.49,5068.87,4874.01,1506.84,1480.47,11.3411,11.3873
1668,2764,2768,0.179208,3.28427,3741.54,6033.69,5013.44,5187.95,1425.02,1435.89,10.0575,10.8354
1669,2765,2766,1.76823,30.0473,6572.56,6365.08,5058.06,5003.12,1453.23,1412.82,11.6972,10.8784
1670,2766,2763,0.153255,2.57227,6315.78,6482.87,5119.7,4925.87,1503.52,1461.33,10.4669,11.1181
1671,2767,NULL,6.17893,36.8704,6485.44,6092.36,5027.49,4741.2,1408.86,1368.9,11.8862,11.2772
1672,2768,NULL,6.76353,60.39,6128.6,6087.8,4865.5,4510.58,1427.14,1392.78,10.5687,10.6764
1673,2769,2765,0.343782,40.0686,6371.94,6077.55,5083.3,4628.37,1434.35,1395.19,11.2911,10.9987
1674,2770,NULL,0.4706,NULL,5210.3,NULL,4809.98,NULL,1374.25,NULL,10.3654,NULL
1675,2771,2775,0.19283,19.7131,4545.75,5648.35,4549.96,2907.92,1316.29,1321.87,10.7295,10.9542
1676,2772,NULL,0.153914,NULL,6642.77,NULL,5178.03,NULL,1455.19,NULL,12.2331,NULL
1677,2773,NULL,0.148847,NULL,6326.25,NULL,5064.88,NULL,1472.38,NULL,12.5185,NULL
1678,2775,NULL,0.746014,61.8327,5747.3,5002.88,4916.16,3797.83,1358.52,1391.74,10.4537,10.8571
1679,2776,NULL,3.67639,82.318,5268.78,5343.48,4904.82,3720.33,1379.12,1362.49,10.9233,10.5672
1680,2777,NULL,0.0979947,NULL,6327.96,NULL,4936.62,NULL,1384.4,NULL,10.7516,NULL
1681,2778,2779,0.478379,16.8624,4828.19,5838.56,5022.71,5001.66,1398.93,1390.71,9.59198,10.3086
1682,2779,2783,0.76802,9.30402,6239.76,5368.94,4839.12,4443.17,1404.59,1342.96,9.78919,9.79904
1683,2780,NULL,0.197091,NULL,6772.46,NULL,5206.72,NULL,1500.59,NULL,12.0314,NULL
1684,2781,2783,0.555215,4.99174,6213.1,6300.19,5102.9,4950.7,1402.69,1342.03,10.1846,10.2819
1685,2782,3148,1.45134,10.7834,5425.72,5327.22,5027.44,4403.08,1462.57,1406.31,11.6824,10.9675
1686,2783,2790,1.16449,39.008,6174.35,6129.5,4915.63,4645.96,1461.83,1381.37,10.7311,10.2326
1687,2784,NULL,0.0230878,NULL,6058.8,NULL,5015.24,NULL,1445.97,NULL,12.1737,NULL
1688,2785,2775,0.136054,30.7749,5511.29,5447.68,5019.08,4055.57,1409.88,1418.74,12.7882,10.7642
1689,2786,2790,0.142729,1.5068,5515.86,5213.53,5070.25,4748.69,1434.56,1408.05,11.0154,11.0923
1690,2787,NULL,0.00379158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1691,2788,2783,0.373337,4.99888,6433.71,5961.04,4931.91,4450.83,1370.03,1357.33,10.1244,10.1424
1692,2789,2790,0.229936,2.33042,6410.3,6314.33,4681.94,4467.06,1369.19,1344.56,10.0636,10.006
1693,2790,NULL,5.86493,104.417,5966.22,6000.5,4770.52,4598.82,1406.08,1368.91,9.56476,10.5056
1694,2792,NULL,0.974828,10.1145,4966.4,4982.36,4908.88,4094.61,1426.84,1403.44,11.689,11.0727
1695,2793,NULL,0.783314,10.2852,6375.14,6279.57,5045.98,4948.86,1396.3,1429.19,11.3063,11.4837
1696,2794,2790,5.34647,174.115,5769.73,5884.41,4931.27,4603.36,1393.85,1359.9,10.729,10.2434
1697,2795,NULL,0.338072,13.6133,5841.95,5424.1,5039.99,3928.33,1399.57,1391.54,9.85116,10.5288
1698,2796,NULL,0.0201254,NULL,6113.98,NULL,4783.85,NULL,1462.37,NULL,11.7823,NULL
1699,2797,NULL,10.26,98.8993,5596.67,5828.76,5095.23,4494.6,1461.31,1403.51,11.9899,11.308
1700,2798,NULL,0.059127,NULL,6528.62,NULL,4960.57,NULL,1485.14,NULL,11.5623,NULL
1701,2799,NULL,0.00712376,NULL,6421.46,NULL,4847.88,NULL,1496.2,NULL,11.5162,NULL
1702,2800,2794,0.0710931,9.91813,5505.62,6283.25,5029.98,4385.83,1422.66,1416.07,9.2768,10.7208
1703,2801,3155,0.297589,13.1584,6594.88,6245.1,4890.69,4807.27,1358.4,1344.5,10.3302,10.1845
1704,2802,NULL,0.0313804,NULL,5747.4,NULL,4850.26,NULL,1509.01,NULL,11.2238,NULL
1705,2803,NULL,0.0433364,NULL,5540.21,NULL,4827.23,NULL,1512.25,NULL,11.1604,NULL
1706,2804,2801,0.176539,9.66969,6418.44,6222.93,4939.98,4998.78,1434.44,1459.29,9.51831,9.82344
1707,2806,2794,1.17137,19.0983,6634.98,6175.38,5284.38,4944.75,1553.06,1490.93,12.229,11.7109
1708,2807,NULL,6.3067,96.0973,5823.88,5601.15,4836.34,4277.35,1342.56,1333.45,9.83904,10.2212
1709,2808,2807,0.729621,63.4404,5279.38,5949.58,4610.69,4665.06,1353.47,1381.91,8.88056,10.173
1710,2809,2808,0.356676,42.3194,6566.31,5986.37,4752.7,4544.43,1322.63,1307.36,9.72513,9.65679
1711,2810,3002,0.163799,9.87838,6262.89,6129.69,4939.61,4812.18,1433.15,1386.73,9.48304,9.86167
1712,2811,NULL,2.12798,44.1287,6318.19,6233.8,5045.81,4813.98,1411.76,1394.54,11.6865,10.928
1713,2812,NULL,0.0311455,NULL,6434.94,NULL,4872,NULL,1441.52,NULL,12.3318,NULL
1714,2813,NULL,0.0352109,NULL,6093.16,NULL,5336.08,NULL,1453.5,NULL,13.0762,NULL
1715,2814,NULL,0.00872636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,2815,NULL,0.0326295,NULL,5872.68,NULL,5146.02,NULL,1542.66,NULL,13.4121,NULL
1717,2816,NULL,0.0307229,NULL,6418.92,NULL,4768.86,NULL,1488.04,NULL,13.3124,NULL
1718,2817,NULL,0.133988,NULL,5440.64,NULL,5013.92,NULL,1514.25,NULL,12.424,NULL
1719,2818,NULL,0.084636,NULL,5850.67,NULL,5071.93,NULL,1516.24,NULL,12.5125,NULL
1720,2819,NULL,0.0705796,NULL,6401.98,NULL,5025.43,NULL,1525.67,NULL,11.523,NULL
1721,2820,NULL,0.566787,24.0116,5773.78,5130.55,5054.12,4129.69,1487.21,1411.34,10.6813,10.8921
1722,2821,NULL,1.86538,38.1338,5320.67,5615.19,5065.62,3563.86,1457.16,1412.19,11.3176,11.4451
1723,2822,NULL,0.0164857,NULL,6482.94,NULL,4896.46,NULL,1487.7,NULL,13.5042,NULL
1724,2824,3302,0.184827,0.913202,5565.76,5329.34,5046.62,5011.55,1447.61,1438.65,12.0607,11.8977
1725,2825,2824,0.0533923,4.6583,5328.82,4747.58,5042.98,3866.1,1414.17,1353.92,12.263,11.9272
1726,2826,NULL,0.0951382,NULL,6306.76,NULL,5229.65,NULL,1481.82,NULL,11.0617,NULL
1727,2827,NULL,0.0477518,NULL,5895.15,NULL,5100.87,NULL,1479.52,NULL,10.9602,NULL
1728,2828,NULL,0.174603,5.98598,5723.08,5302.27,4630.21,4330.21,1381.92,1348.86,10.5948,10.7707
1729,2830,2828,0.0969017,15.6239,6145.47,6089.87,4652.9,3983.56,1380.94,1332.83,11.7221,11.4236
1730,2831,NULL,0.165809,1.3146,5154.4,6026.72,5095.05,5170.49,1521.3,1521.44,11.9166,11.6928
1731,2832,2834,1.62252,16.5202,6051.86,5974.52,4994.26,4695.82,1478.42,1414.42,11.0783,10.8031
1732,2833,2834,0.0315927,0.830119,5559.38,5621.33,4981.49,5130.39,1395.73,1404.65,10.9948,10.9913
1733,2834,NULL,0.444603,83.3755,5684.9,5963.06,5046.35,4490.07,1419,1380.34,11.3782,11.1511
1734,2835,2832,7.95813,111.574,5890.88,5509.72,5017.21,4050.48,1442.35,1402.07,11.0256,11.1527
1735,2837,NULL,0.178853,NULL,5986.11,NULL,4840.9,NULL,1489.63,NULL,13.6968,NULL
1736,2839,NULL,0.00490463,NULL,6046.15,NULL,4903.88,NULL,1389.59,NULL,12.3792,NULL
1737,2840,NULL,0.017256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1738,2854,2861,0.134871,14.1806,4796.94,6421.94,5037.16,3966.4,1490.78,1478.18,11.9772,12.186
1739,2855,2857,2.40885,42.6761,6004.22,6266.82,4887.36,4715.51,1433.91,1471.67,12.0392,11.3247
1740,2856,NULL,0.68254,NULL,6464.07,NULL,5087.89,NULL,1495.44,NULL,10.7527,NULL
1741,2857,2861,1.12206,14.4779,5789.1,6168.88,5030.74,5006.37,1472.89,1461.73,11.7748,11.6081
1742,2858,2861,0.644771,NULL,5331.04,NULL,5007.81,NULL,1474.89,NULL,11.0496,NULL
1743,2859,NULL,0.121821,NULL,6362.43,NULL,5150.79,NULL,1463.52,NULL,11.2791,NULL
1744,2860,NULL,0.290001,NULL,5596.76,NULL,4987.9,NULL,1446.6,NULL,10.4511,NULL
1745,2861,NULL,0.284526,320.177,6248.02,6271.66,4946.57,4875.39,1519.6,1478.68,12.5288,11.9296
1746,2862,NULL,0.436968,NULL,6362.74,NULL,5032.06,NULL,1446.71,NULL,11.3509,NULL
1747,2863,NULL,0.8809,86.2202,6722.78,6390.14,5068.12,4934.32,1501.34,1491.18,11.3324,11.4641
1748,2864,2863,1.23167,28.1615,6730.45,6468.32,4895.39,4826.59,1423.57,1427.02,11.1822,10.6556
1749,2865,NULL,0.0415918,NULL,6779,NULL,5131.43,NULL,1555.59,NULL,12.9588,NULL
1750,2866,NULL,0.311502,192.483,6701.48,6700.74,4998.03,5204.06,1529.83,1533.05,13.3212,12.2073
1751,2867,NULL,0.409755,NULL,5184.3,NULL,5090.93,NULL,1442.34,NULL,10.5635,NULL
1752,2868,NULL,0.814759,47.8939,5408.34,6172.19,5119.89,4701.08,1525.39,1502.44,11.1529,11.9872
1753,2869,NULL,2.57838,48.1134,6686.37,6633.95,5125.07,5140.64,1510.29,1507.77,12.1361,11.5042
1754,2870,NULL,0.126025,NULL,5990.82,NULL,5091.47,NULL,1526.95,NULL,12.6243,NULL
1755,2871,NULL,0.15854,NULL,6786.08,NULL,5176.72,NULL,1565.28,NULL,13.1192,NULL
1756,2872,NULL,0.151373,NULL,6751.37,NULL,5194.85,NULL,1554.02,NULL,13.4378,NULL
1757,2873,NULL,0.756566,29.9178,6097.74,5644.26,5149.52,3960.79,1507.72,1467.49,12.4664,11.4719
1758,2874,NULL,0.210589,NULL,6207.87,NULL,5170.12,NULL,1470.26,NULL,12.4396,NULL
1759,2875,NULL,0.744135,6.38691,6659.03,6594.58,5109.72,4936.84,1561.74,1542.89,12.0506,11.9793
1760,2876,NULL,1.14977,44.9781,6515.6,6239.84,5045.32,4855.48,1473.09,1461.92,11.4371,11.0008
1761,2877,2882,0.193059,6.99312,6757.03,6546.21,5129.64,5137.77,1466.32,1498.93,11.5949,11.442
1762,2878,3100,0.652129,21.0182,4649.99,6320.37,5055.06,4464.85,1485.46,1464.4,13.0168,13.0778
1763,2879,2880,0.701738,10.2603,5247.89,5581.32,5187.19,4521.94,1528.99,1487.88,10.657,11.9337
1764,2880,2883,1.14207,5.87805,6377.47,6276.28,5197.57,5182.91,1568.63,1568,11.6941,11.8062
1765,2881,2884,0.0427577,5.40907,6691,6801.58,5182.99,5000.83,1557.56,1561.91,12.6871,12.7026
1766,2882,2884,0.243863,53.1838,6678.27,6660.34,5085.32,5211.93,1463.49,1506.58,12.1093,11.7855
1767,2883,2884,0.348803,8.07209,6510.88,6629.06,5134.7,5031.45,1551.23,1556.12,12.7045,12.6717
1768,2884,NULL,1.73022,30.4731,6611.21,6611.83,5149.64,5094.13,1524.15,1505.51,12.3735,12.1279
1769,2885,NULL,0.258958,13.037,6880.37,6670.7,5094.77,5024.51,1545.83,1540.49,11.7159,11.5323
1770,2886,NULL,0.0495288,NULL,6166.74,NULL,4847.55,NULL,1421.14,NULL,12.8454,NULL
1771,2887,NULL,1.01586,67.199,6579.79,6744.72,5001.64,5238.01,1495.16,1524.09,12.8712,12.529
1772,2888,NULL,5.9336,194.26,6655,6486.86,5035.88,4953.46,1530.11,1468.8,12.972,11.7382
1773,2889,NULL,2.44023,NULL,6607.68,NULL,5005.98,NULL,1499.08,NULL,11.5665,NULL
1774,2890,NULL,2.17776,88.4513,6640.53,6567.6,5058.51,5026.31,1530.91,1475.75,13.2067,11.7029
1775,2891,NULL,0.0123163,NULL,6425.23,NULL,4963.18,NULL,1533.52,NULL,13.926,NULL
1776,2892,NULL,0.110584,NULL,6715.27,NULL,4984.34,NULL,1451.19,NULL,10.7442,NULL
1777,2893,NULL,1.72881,1532.93,5043.44,6070.63,4517.94,4663.52,1330.14,1429.86,8.52086,11.4232
1778,2894,NULL,0.0201284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1779,2895,NULL,0.146838,NULL,6506.02,NULL,5150.03,NULL,1537.76,NULL,11.3393,NULL
1780,2896,NULL,0.094635,NULL,5076.82,NULL,5008.74,NULL,1494.06,NULL,12.8999,NULL
1781,2897,NULL,0.198289,NULL,6704.35,NULL,4822.85,NULL,1448.73,NULL,13.476,NULL
1782,2898,NULL,0.0230435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1783,2899,NULL,0.0387986,NULL,6642.95,NULL,5074.01,NULL,1521.81,NULL,11.2933,NULL
1784,2900,NULL,0.118405,NULL,5110.6,NULL,5301.33,NULL,1502.71,NULL,11.0542,NULL
1785,2901,NULL,0.107044,NULL,6710.63,NULL,5183.06,NULL,1511.79,NULL,12.0186,NULL
1786,2902,NULL,0.49532,NULL,5992.74,NULL,5159.29,NULL,1518.12,NULL,12.1635,NULL
1787,2903,NULL,0.0501558,NULL,6720.46,NULL,5267.3,NULL,1491.83,NULL,11.7544,NULL
1788,2905,NULL,0.0286365,NULL,6351.81,NULL,5208.39,NULL,1543.06,NULL,10.7589,NULL
1789,2907,NULL,0.138621,NULL,6320.04,NULL,5072.86,NULL,1555.51,NULL,11.6868,NULL
1790,3001,NULL,0.0264046,0.408427,5342.76,5930.4,4812.9,4925.12,1372.06,1366.55,9.62221,9.59098
1791,3002,2807,0.0780678,21.6988,5654.48,5759.36,4822.48,4683.17,1348.62,1369.41,9.12823,9.70944
1792,3003,2360,0.0280247,6.86339,NULL,6378.5,NULL,4723.39,NULL,1395.66,NULL,10.0508
