id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
1468,2551,2533,0.00308066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1469,2552,2546,0.00230485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1470,2553,2537,0.0324707,1.00434,3743.76,3736.61,2760.9,2885.43,976.799,957.615,8.59874,8.52104
1471,2554,2676,0.0305112,0.242873,2362.22,3491.28,2388.29,2161.04,967.168,965.094,7.90176,9.09731
1472,2555,NULL,0.00100864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1473,2556,2546,0.00104694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1474,2557,2546,0.0135328,1.29125,3830.36,3649.84,3051.36,2771.46,986.693,1005.13,8.99949,8.97918
1475,2558,2546,0.00471592,3.08742,NULL,3880.72,NULL,2235.9,NULL,983.346,NULL,8.71937
1476,2559,2557,0.00116725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1477,2560,2537,0.0211057,0.763211,3746.1,3748.46,2930.24,2789.19,966.749,931.348,8.57576,8.58461
1478,2561,2546,0.00833435,0.84793,NULL,3545.06,NULL,2798.48,NULL,981.145,NULL,8.44811
1479,2562,2552,0.00500577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1480,2563,2546,0.0187238,1.46803,3817.69,3853.43,2978.11,3146.64,994.565,998.702,8.94982,8.80685
1481,2564,2563,0.00270562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1482,2565,2564,0.00155868,NULL,3809.73,NULL,3110.35,NULL,992.291,NULL,8.94908,NULL
1483,2566,2546,0.00168605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1484,2567,2546,0.00753251,1.1966,3668.46,3767.43,3042.03,2831.62,996.33,1016.95,8.54438,9.03009
1485,2568,NULL,0.23513,NULL,4266.24,NULL,2973.33,NULL,1014.96,NULL,9.98561,NULL
1486,2569,2572,0.0275759,0.185712,3959.46,3762.55,2448.49,2468.39,942.116,955.774,8.17701,8.10541
1487,2570,2572,0.0019837,0.00910567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1488,2571,2558,0.00143211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1489,2572,3216,0.260063,7.14565,3319.9,3658.41,2564.32,2880.95,938.559,952.291,7.77526,8.20523
1490,2574,2546,0.00786609,1.94398,NULL,3846.2,NULL,2593.6,NULL,1015.18,NULL,9.60549
1491,2575,2574,0.00325333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1492,2576,2546,0.00801767,NULL,3531.56,NULL,3025.68,NULL,1037.5,NULL,8.55898,NULL
1493,2577,3216,0.0241038,0.10947,2877.63,3064.41,2804.27,2671.94,958.402,954.043,7.95009,7.64741
1494,2578,2558,0.00274938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1495,2579,2546,0.0122077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1496,2580,2676,0.0358106,0.358751,3585.06,3451.47,2881.23,2932.46,952.355,948.708,8.02345,7.69008
1497,2581,NULL,0.00181573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1498,2582,NULL,0.000810999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1499,2583,2584,0.000715662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1500,2584,2579,0.0237671,NULL,3928.8,NULL,3147.88,NULL,1037.65,NULL,9.19266,NULL
1501,2585,2600,0.000904712,0.142329,NULL,3508.34,NULL,3154.93,NULL,1066.94,NULL,8.00885
1502,2586,2584,0.00998346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503,2587,2586,0.00889974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1504,2588,2604,0.000945384,0.0151113,NULL,3767.49,NULL,3203.27,NULL,1062.76,NULL,8.26873
1505,2589,NULL,0.00264783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1506,2590,2604,0.0014071,0.0600545,NULL,3724.79,NULL,3011.7,NULL,1051.12,NULL,8.79386
1507,2591,NULL,0.00155243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1508,2592,2567,0.00305723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1509,2593,2546,0.00674416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1510,2594,NULL,0.0186823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1511,2595,2627,0.0408205,0.893729,3660.25,3504.65,2947.84,3079.87,1048.65,1047.87,9.28955,9.12242
1512,2596,2627,0.00247207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1513,2598,2602,0.00258376,0.0723281,NULL,3870.92,NULL,3127.54,NULL,1057.01,NULL,7.71572
1514,2600,2641,0.0209943,1.2426,NULL,3625.86,NULL,2709.47,NULL,984.731,NULL,8.59808
1515,2601,2627,0.000364098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1516,2602,2623,0.0203558,0.128355,3466.37,3477.41,2781.87,2865.47,1057.3,1063.45,8.29098,7.75928
1517,2603,2642,0.0034588,0.173421,NULL,4296.94,NULL,3287.63,NULL,936.117,NULL,9.0288
1518,2604,2600,0.00556518,0.409848,4200.57,3791.67,2864.57,2758.85,1021.83,996.706,10.7001,9.23768
1519,2605,2546,0.00898335,1.9778,NULL,3909.23,NULL,3054.55,NULL,1031.31,NULL,10.2461
1520,2606,2609,0.00167353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1521,2607,2622,0.00331815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1522,2608,2609,0.0713871,1.73269,3065.18,3675.32,2724.99,2505.05,1013.08,970.086,9.26749,9.13131
1523,2609,2622,0.0861615,0.463845,3325.27,3537.98,3000.34,2986.35,974.348,994.284,8.78725,9.33225
1524,2610,2622,0.0021712,0.308932,NULL,3562.53,NULL,2547.58,NULL,927.085,NULL,9.4299
1525,2611,278,0.00406505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1526,2612,2611,0.00316966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1527,2613,NULL,0.130126,4.63332,4109.88,4095,2805.79,2991.29,965.497,981.28,9.21281,9.50371
1528,2614,2608,0.00230875,0.193849,NULL,2563.26,NULL,2653.4,NULL,1017.98,NULL,7.70663
1529,2615,2587,0.000621127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1530,2616,NULL,0.358068,4.58395,4024.4,3844.24,2836.12,3098.53,998.758,1013.79,8.28705,9.04484
1531,2617,2620,0.00546747,0.0806851,4127.95,3703.8,3047.23,2937.5,1064.74,1059.22,9.64585,9.5735
1532,2618,3220,0.0031213,0.714496,NULL,4055.49,NULL,2225.91,NULL,986.066,NULL,9.43233
1533,2619,2627,0.00159229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1534,2620,2624,0.0120788,0.734206,NULL,4172.62,NULL,3228.24,NULL,1042.29,NULL,9.91214
1535,2621,2636,0.00599254,0.618015,NULL,3921.45,NULL,3069.09,NULL,1003.42,NULL,8.24192
1536,2622,3107,2.91166,11.3977,3710.76,3584.11,2785.69,2684.42,1009.45,976.354,9.19889,8.8197
1537,2623,XX446,0.0254031,4.47994,4274.59,4100,2446.81,2432.66,1009.22,1013.96,10.5354,9.29549
1538,2624,2627,0.0190457,0.419144,NULL,4152.93,NULL,3120.37,NULL,1057.63,NULL,9.79425
1539,2625,3220,0.0110112,0.196685,NULL,3397.06,NULL,2304.5,NULL,982.541,NULL,8.83173
1540,2626,2632,0.00097271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1541,2627,2646,1.14356,17.244,3981.05,3899.01,2846.41,2969.2,1032.02,1026.82,8.77712,9.35523
1542,2628,2641,0.00423779,NULL,3571.79,NULL,2941.91,NULL,992.757,NULL,8.75635,NULL
1543,2629,2641,0.00355961,0.0975747,NULL,3027.53,NULL,2152.9,NULL,975.857,NULL,8.7178
1544,2630,2624,0.00120397,1.03549,NULL,4253.45,NULL,3404.27,NULL,1030.1,NULL,10.2288
1545,2631,2635,0.0182925,0.327893,3629.27,4022.79,3102.29,3137.3,1000.92,1020.08,8.18025,8.48682
1546,2632,2640,0.00303066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1547,2633,2622,0.00319703,0.035821,NULL,2990.53,NULL,2899.83,NULL,1014.29,NULL,7.14919
1548,2635,2641,0.00451828,0.557335,NULL,3313.25,NULL,3130.3,NULL,985.599,NULL,8.17395
1549,2636,2640,0.0018345,1.19512,NULL,4071.38,NULL,3174.89,NULL,989.835,NULL,8.90936
1550,2637,2636,0.00447528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1551,2638,280,0.00166961,NULL,4141.78,NULL,3110.08,NULL,1081.01,NULL,10.5414,NULL
1552,2639,280,0.00104614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1553,2640,2642,0.0073356,1.53935,3841.59,3665.26,2931.99,3137.84,982.324,985.029,9.2429,8.41801
1554,2641,2655,0.0154689,7.27617,NULL,3639.44,NULL,2711.08,NULL,972.943,NULL,9.11617
1555,2642,2645,0.109236,3.89228,3822,3771.93,2664.69,2717,978.651,969.013,9.08758,8.89431
1556,2643,2627,0.00181497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1557,2644,2645,0.00110319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1558,2645,2622,0.00909508,0.958155,NULL,3598.6,NULL,2601.94,NULL,955.948,NULL,8.97686
1559,2646,2636,0.0352326,0.547817,3710.33,3521.17,3152.3,3105.52,1017.22,1020.56,9.13636,8.65299
1560,2647,2637,0.00143052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1561,2648,2645,0.00180794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1562,2649,2645,0.0036807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1563,2650,2642,0.00349319,2.46689,NULL,3733.56,NULL,2727.98,NULL,948.697,NULL,8.9249
1564,2651,3109,0.0123719,0.0933575,NULL,3340.75,NULL,2667.41,NULL,1006.96,NULL,9.17157
1565,2652,2656,0.00224937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1566,2653,NULL,0.00694493,NULL,3471.63,NULL,2591.94,NULL,1006.4,NULL,9.27189,NULL
1567,2654,NULL,0.371048,18.5535,2559.23,2974.02,3035.16,1469.7,951.264,941.316,7.45589,7.25579
1568,2655,2665,0.126212,0.858894,3002.61,3260.84,2882.29,3134.47,1006.43,986.722,8.91079,8.51082
1569,2656,3223,0.013412,1.26468,NULL,4123.05,NULL,3240.43,NULL,1041.57,NULL,9.43341
1570,2657,2627,0.000972722,0.0399392,NULL,3888.55,NULL,2967.42,NULL,1051.11,NULL,9.52258
1571,2658,2650,0.0179964,5.31776,NULL,3639.92,NULL,2710.19,NULL,1004.94,NULL,8.46412
1572,2659,NULL,0.00893648,NULL,4095.26,NULL,2642.92,NULL,964.116,NULL,8.15797,NULL
1573,2660,3223,0.00841764,0.204258,3897.19,4001.39,2889.91,3051.5,1040.67,1039.65,9.31158,9.27467
1574,2662,NULL,0.0021251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1575,2663,2666,0.0177612,NULL,4338.1,NULL,3094.76,NULL,1047.34,NULL,9.96055,NULL
1576,2664,NULL,0.0016212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1577,2665,3108,0.0157134,0.317023,3394.76,3443.86,2969.41,2721.28,997.617,1008.31,9.03251,9.35178
1578,2666,2667,0.00367519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1579,2667,2660,0.0734014,14.5413,3829.64,4229.76,2890.67,3303.44,1038.75,1055.02,9.76974,10.0193
1580,2668,2627,0.00518858,0.114075,NULL,4071.96,NULL,2785.51,NULL,1045.48,NULL,9.34616
1581,2670,NULL,0.00355493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1582,2671,NULL,0.299928,12.8172,4270.36,4092.74,2766.2,3149.24,958.783,1005.54,9.00776,9.02805
1583,2672,2668,0.1373,4.41914,4079.04,3868.68,2839.5,2870.85,1036.94,1023.25,9.4315,9.21969
1584,2673,NULL,0.79674,38.6717,1962.61,3067.64,2539.02,1918.12,909.876,930.419,7.70203,7.87991
1585,2674,287,0.00723163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1586,2675,2667,0.0314285,NULL,4122.97,NULL,3190.07,NULL,1048.29,NULL,9.92567,NULL
1587,2676,NULL,7.91777,100.331,2608.57,3299.37,2643.14,2305.1,934.919,904.306,6.2662,7.7507
1588,2677,2674,0.0017282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1589,2678,2672,0.0128985,2.33288,NULL,3766.49,NULL,2841.55,NULL,1013.18,NULL,8.8942
1590,2679,2650,0.0107975,0.213607,4187.15,4291.54,3122.64,3216.96,1053.85,1018.83,9.70549,9.82683
1591,2680,NULL,0.00139457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1592,2682,NULL,0.000728155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1593,2683,2684,0.00631441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1594,2684,2677,0.00563785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1595,2685,NULL,0.00945286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1596,2686,2675,0.00414797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1597,2687,NULL,0.00305722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1598,2688,2689,0.00122662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1599,2689,NULL,0.00102583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1600,2690,NULL,0.000835967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1601,2691,2676,0.00958987,0.0583507,NULL,3656.65,NULL,2778.37,NULL,930.306,NULL,8.13004
1602,2692,2676,0.00513704,0.099263,3651.4,3638.26,2546.86,2353.12,889.584,829.679,8.15272,8.14707
1603,2693,NULL,0.000535953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1604,2694,NULL,0.0157501,NULL,2286.29,NULL,2862.28,NULL,965.076,NULL,4.89969,NULL
1605,2695,NULL,0.00729181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1606,2696,NULL,0.00276504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1607,2697,2676,0.00757155,0.104344,NULL,3646.84,NULL,2540.22,NULL,900.709,NULL,8.11946
1608,2698,NULL,0.0247586,NULL,3052.82,NULL,2725.23,NULL,919.482,NULL,7.64691,NULL
1609,2699,NULL,0.000767247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1610,2702,NULL,0.091282,0.928059,3144.12,3465.88,2595.39,2616.2,907.093,886.411,7.75732,7.72799
1611,2706,2702,0.125857,2.87649,3147.93,3445.57,2728.44,2905.74,890.379,852.182,8.11196,7.59835
1612,2707,NULL,0.00332366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1613,2709,NULL,0.00420415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1614,2710,3107,1.80507,124.504,3743.82,3612.1,2669.5,2731.68,945.488,934.503,7.99861,8.23751
1615,2711,NULL,0.0123273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1616,2712,2676,0.0809923,3.34743,3905.3,3628.77,2700.13,2509.88,962.094,945.526,7.94491,7.99264
1617,2713,NULL,0.00334704,NULL,3233.99,NULL,2968.82,NULL,948.878,NULL,7.89333,NULL
1618,2714,NULL,0.00315565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1619,2715,2710,0.00582694,0.0335548,NULL,2953.25,NULL,2673.62,NULL,948.488,NULL,7.11491
1620,2716,NULL,0.00132976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,2717,NULL,0.0043206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1622,2718,NULL,0.0053183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,2719,2710,0.00907086,0.0355155,NULL,2594.97,NULL,2399.16,NULL,931.303,NULL,7.14408
1624,2720,NULL,0.00486909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,2721,NULL,0.00607144,NULL,2821.74,NULL,2374.24,NULL,956.194,NULL,7.57043,NULL
1626,2722,NULL,0.00527922,NULL,3006.88,NULL,2775.23,NULL,946.334,NULL,7.71901,NULL
1627,2723,NULL,0.00117662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,2724,NULL,0.00204619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1629,2725,NULL,0.00138915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1630,2726,NULL,0.0510655,NULL,3069.16,NULL,2585.24,NULL,941.335,NULL,7.70887,NULL
1631,2727,NULL,0.00142117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1632,2728,NULL,0.00585427,NULL,3433.31,NULL,2413.19,NULL,957.689,NULL,7.47308,NULL
1633,2729,NULL,0.0123163,NULL,3517.97,NULL,2623.72,NULL,948.448,NULL,7.55782,NULL
1634,2730,2744,1.34266,36.8685,3783.57,3931.76,2744.26,2944.68,969.798,950.228,9.34595,9.12023
1635,2731,NULL,0.00180869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1636,2732,NULL,0.0114874,NULL,3826.73,NULL,3141.4,NULL,959.376,NULL,8.647,NULL
1637,2733,NULL,0.00404401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1638,2734,NULL,0.0109593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1639,2735,NULL,0.00191572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1640,2736,2730,0.66282,18.1318,4009.14,4017.04,2806.49,2978.66,926.719,936.562,8.73134,8.74887
1641,2737,NULL,0.00508312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1642,2738,NULL,0.00842236,NULL,4189.1,NULL,3107.46,NULL,962.697,NULL,8.67682,NULL
1643,2739,NULL,0.00284392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644,2740,NULL,0.00975683,NULL,4154.85,NULL,3042.76,NULL,977.388,NULL,8.52993,NULL
1645,2741,NULL,0.00472058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1646,2742,NULL,0.0255304,NULL,2702.5,NULL,2938.09,NULL,991.432,NULL,6.67205,NULL
1647,2743,NULL,0.00690201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1648,2744,NULL,0.543975,25.23,4216.1,3968.83,2775.08,3040.07,963.079,951.928,9.90034,9.16149
1649,2745,NULL,0.00936775,NULL,3609.46,NULL,2919.74,NULL,1030.71,NULL,9.15598,NULL
1650,2746,NULL,0.00364867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,2747,NULL,0.0553755,17.018,3047.84,3038.99,3288.7,1979.03,914.543,928.533,7.33668,7.18804
1652,2748,2710,0.00216344,0.0307547,NULL,2818.17,NULL,3251.98,NULL,917.556,NULL,7.90476
1653,2749,NULL,0.00573707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,2750,NULL,0.00870917,NULL,3760.1,NULL,2308.06,NULL,919.549,NULL,8.21244,NULL
1655,2751,2710,0.551778,70.4268,3199.82,3499.09,2475.11,2696.55,905.777,926.383,8.40879,7.94893
1656,2752,2710,0.110784,1.6237,4045.87,3710.57,2531.9,1851.75,915.585,902.415,8.45553,8.35768
1657,2753,NULL,0.0043456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1658,2754,NULL,0.00121255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,2755,NULL,0.00556596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,2756,NULL,0.00276267,NULL,3903.78,NULL,2932.88,NULL,900.832,NULL,7.32862,NULL
1661,2757,NULL,0.240987,NULL,4418.05,NULL,2856.48,NULL,996.138,NULL,10.2537,NULL
1662,2758,2761,0.664415,12.5614,4032.1,3874.19,2780.15,3060.76,970.118,951.498,8.4137,8.68256
1663,2759,NULL,0.0562239,NULL,3461.83,NULL,2760.3,NULL,928.156,NULL,7.6583,NULL
1664,2760,2761,0.294817,16.7582,3406.49,3995.44,2838.83,3118.31,984.087,955.493,8.02464,8.55972
1665,2761,3142,0.186104,11.4873,3998.48,3826.71,2853.98,2876.11,1007.35,959.173,8.15939,8.46194
1666,2762,2765,0.136155,9.28474,3785.62,4196.65,2962.65,3333.72,977.878,927.818,8.41786,9.00402
1667,2763,2761,0.225884,1.01608,3913.21,4048.65,2845.63,2715.62,1026.74,1008.9,8.7511,8.89371
1668,2764,2768,0.179208,3.28427,1881.76,3496.07,2882.05,3310.7,969.397,977.966,5.73376,7.55109
1669,2765,2766,1.76823,30.0473,3976.76,4051.13,2847.51,3266.56,990.54,965.879,9.13863,8.8942
1670,2766,2763,0.153255,2.57227,3839.38,4078.2,2913.6,2816.38,1024.5,995.956,8.28012,8.8317
1671,2767,NULL,6.17893,36.8704,4003.15,3647.65,2861.06,2967.06,963.116,937.566,8.44974,7.99589
1672,2768,NULL,6.76353,60.39,4027.23,3817.01,2676.72,2634.33,970.682,949.412,8.85226,8.46824
1673,2769,2765,0.343782,40.0686,3697.86,3771.06,2856.41,2821.54,977.959,953.889,8.60283,8.40579
1674,2770,NULL,0.4706,NULL,2579.6,NULL,2556.79,NULL,936.436,NULL,6.33681,NULL
1675,2771,2775,0.19283,19.7131,2325.49,3507.29,3003.01,1235.78,897.675,904.637,6.3852,7.85129
1676,2772,NULL,0.153914,NULL,4284.71,NULL,2936.85,NULL,995.273,NULL,9.77474,NULL
1677,2773,NULL,0.148847,NULL,3492.02,NULL,2751.32,NULL,1002.09,NULL,7.30662,NULL
1678,2775,NULL,0.746014,61.8327,2907.27,2773.63,3171.75,1753.88,924.738,951.433,6.89143,6.11996
1679,2776,NULL,3.67639,82.318,2695.56,3050.94,2520.03,1755.78,938.519,930.755,6.00949,6.49406
1680,2777,NULL,0.0979947,NULL,3622.4,NULL,2752.34,NULL,938.684,NULL,7.74861,NULL
1681,2778,2779,0.478379,16.8624,2668.11,3560.18,2806.69,3249.59,955.164,952.341,6.82799,7.71689
1682,2779,2783,0.76802,9.30402,3983.35,3227.58,2657.64,2502.66,959.007,918.005,7.9726,7.25756
1683,2780,NULL,0.197091,NULL,4695.72,NULL,3018.76,NULL,1027.69,NULL,10.4921,NULL
1684,2781,2783,0.555215,4.99174,3734.41,3840.03,2914.31,3190.25,957.826,917.493,8.21514,8.02407
1685,2782,3148,1.45134,10.7834,2831.11,2965.55,2821.24,2362.62,997.839,960.29,6.96753,7.13038
1686,2783,2790,1.16449,39.008,3665.79,3740.2,2809.72,2743.19,997.432,944.289,8.43541,8.1175
1687,2784,NULL,0.0230878,NULL,2943.17,NULL,3010.76,NULL,989.422,NULL,7.86878,NULL
1688,2785,2775,0.136054,30.7749,2708.91,3286.29,2809.25,2086.61,964.718,973.625,7.70785,7.10667
1689,2786,2790,0.142729,1.5068,3104.11,2857.8,2897.01,2689.89,977.431,959.996,8.16435,7.62858
1690,2787,NULL,0.00379158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1691,2788,2783,0.373337,4.99888,3967.81,3616.49,2740.13,2475.83,937.094,929.354,7.4372,7.57651
1692,2789,2790,0.229936,2.33042,3949.79,3910.68,2530.76,2557.95,931.507,915.686,8.00851,7.9021
1693,2790,NULL,5.86493,104.417,3559.13,3702.84,2654.55,2741.3,956.496,934.377,7.44664,8.06234
1694,2792,NULL,0.974828,10.1145,2512.52,2585.29,2845.05,2141.64,967.994,953.017,6.80159,5.93742
1695,2793,NULL,0.783314,10.2852,4197.28,3961.39,2580.23,3086.25,952.349,975.794,8.89696,8.82333
1696,2794,2790,5.34647,174.115,3217.39,3678.99,2709.47,2867.07,950.417,931.881,7.2593,7.87955
1697,2795,NULL,0.338072,13.6133,4095.6,3361.03,2573.59,2047.14,954.725,951.087,8.19413,7.52691
1698,2796,NULL,0.0201254,NULL,3727.33,NULL,2708.08,NULL,980.121,NULL,9.64351,NULL
1699,2797,NULL,10.26,98.8993,3058.32,3455.74,2826.82,2575.24,996.69,959.303,7.61512,7.8913
1700,2798,NULL,0.059127,NULL,3821.58,NULL,2732.8,NULL,1011.01,NULL,7.96291,NULL
1701,2799,NULL,0.00712376,NULL,3681.93,NULL,2628.01,NULL,1018.58,NULL,7.86591,NULL
1702,2800,2794,0.0710931,9.91813,3397.95,4059.1,2707.69,2495.57,974.348,971.748,7.5623,8.62097
1703,2801,3155,0.297589,13.1584,4169.22,3963.88,2781.71,3140.16,927.506,920.045,8.46144,8.50527
1704,2802,NULL,0.0313804,NULL,3042.67,NULL,2600.67,NULL,1027.4,NULL,7.13912,NULL
1705,2803,NULL,0.0433364,NULL,2889.62,NULL,2566.78,NULL,1029.63,NULL,7.61002,NULL
1706,2804,2801,0.176539,9.66969,4088.62,4042.31,2847.44,3210.66,981.603,1000.46,7.90291,8.35314
1707,2806,2794,1.17137,19.0983,4493.29,3880.79,2906.25,3068.09,1067.48,1025.01,10.1017,8.9092
1708,2807,NULL,6.3067,96.0973,3419.41,3436.89,2662.61,2475.84,914.176,910.977,7.3148,7.6343
1709,2808,2807,0.729621,63.4404,3128.32,3627.51,2592.22,2776.5,923.074,944.869,6.59966,7.83954
1710,2809,2808,0.356676,42.3194,4057.73,3805.65,2746.73,2940.81,903.557,895.951,7.79578,7.98032
1711,2810,3002,0.163799,9.87838,3916.44,3777.21,2771.7,2997.55,977.827,948.218,7.2808,7.72103
1712,2811,NULL,2.12798,44.1287,4159.56,3966.12,2873.92,3053,962.521,953.839,9.15561,8.78231
1713,2812,NULL,0.0311455,NULL,4107.75,NULL,2724.16,NULL,978.692,NULL,8.88267,NULL
1714,2813,NULL,0.0352109,NULL,3375.71,NULL,3223.84,NULL,988.302,NULL,9.02618,NULL
1715,2814,NULL,0.00872636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,2815,NULL,0.0326295,NULL,3149.74,NULL,2933.53,NULL,1049.42,NULL,8.59502,NULL
1717,2816,NULL,0.0307229,NULL,3900.27,NULL,2684.72,NULL,998.247,NULL,10.3521,NULL
1718,2817,NULL,0.133988,NULL,2841.38,NULL,2756.09,NULL,1029.72,NULL,7.83994,NULL
1719,2818,NULL,0.084636,NULL,3161.87,NULL,2847.97,NULL,1030.93,NULL,8.53179,NULL
1720,2819,NULL,0.0705796,NULL,3638.22,NULL,2743.7,NULL,1038.15,NULL,7.59813,NULL
1721,2820,NULL,0.566787,24.0116,3077.81,2796.77,2692.88,2074.6,1012.28,962.869,7.29297,6.33944
