id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
560,1611,1598,0.0995381,29.0876,5252.17,5641.92,4016.84,4361.97,1293.77,1278.27,10.8989,11.127
561,1613,1611,0.0197186,0.727412,4856.31,5232.98,4107.86,4142.87,1318.9,1289.32,11.016,10.6126
562,1614,NULL,0.00096016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
563,1615,NULL,0.00311095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
564,1616,1605,0.67599,13.6045,4785.7,4559.94,3821.99,3768.26,1267.67,1222.25,10.5696,10.3363
565,1617,NULL,0.00619927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
566,1618,3962,0.0251836,2.90613,NULL,5523.41,NULL,3252.07,NULL,1239.73,NULL,11.0739
567,1619,3963,0.0231976,0.384574,4980.8,5138.95,4175.49,4239.41,1242.27,1233.57,11.5869,11.2231
568,1620,1581,1.1313,71.4621,4878.75,4771.91,3475.32,3661.62,1109.61,1177.2,8.27461,8.769
569,1621,NULL,0.00593833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,1622,NULL,1.72835,10.5581,4602.32,4155.73,3688.69,3264.4,1188,1109.81,9.01617,8.93503
571,1623,1610,0.0264974,6.63465,5393.7,4532.09,3423.33,2736.46,1237.88,1252.39,9.68321,9.45888
572,1624,NULL,0.1365,NULL,5652.37,NULL,3932.35,NULL,1292.16,NULL,10.6538,NULL
573,1625,NULL,0.0197524,NULL,5662.45,NULL,4090.49,NULL,1334.02,NULL,10.8579,NULL
574,1626,NULL,0.159108,NULL,5630.71,NULL,4001.32,NULL,1324.46,NULL,11.2271,NULL
575,1627,1628,0.0391523,0.602583,4925.05,4880.41,3827.47,3677.24,1331.81,1328.5,11.6947,11.3068
576,1628,1633,1.63826,21.4168,4033.87,4894.61,3466.27,2930.18,1165.81,1183.9,9.58781,10.2624
577,1629,1623,0.0452527,4.10185,4283.4,4043.86,3470.55,2607.32,1243.53,1245.42,9.01217,9.64699
578,1630,NULL,0.0659526,NULL,5641.04,NULL,3867.12,NULL,1292.06,NULL,11.4049,NULL
579,1631,NULL,1.25822,39.0261,5572.8,5287.35,3921.94,3952.49,1243.75,1234.52,10.6869,10.4065
580,1632,1639,0.474748,15.3133,5118.5,4525.43,3510.46,3422.31,1173.11,1171.92,8.55408,9.26911
581,1633,1632,0.322494,4.41826,3563.89,4086.25,3594.7,3087.8,1200.83,1179.69,8.11458,9.1082
582,1634,NULL,0.0815392,NULL,5281.52,NULL,3674.5,NULL,1262.65,NULL,11.0505,NULL
583,1635,XX110,0.0639978,19.4515,5588.33,5359.22,3933.02,4202.1,1261.71,1248.47,8.72495,9.28861
584,1636,1640,0.120947,NULL,5031.13,NULL,3637.91,NULL,1225.52,NULL,9.64767,NULL
585,1637,NULL,0.793019,11.8451,5552.18,5503.2,3929.53,4318.13,1277.62,1246.17,10.3774,10.8159
586,1638,1622,1.96922,58.9064,3956.02,4152.63,3600.96,3374.25,1124.52,1135.9,8.97633,9.01634
587,1639,NULL,3.07927,31.6142,4443.71,3902.67,3637.12,3115.09,1230.21,1159.22,8.14686,7.91354
588,1640,1691,0.348556,52.8019,4086.43,4529.24,3755.46,3410.46,1248.21,1243.06,10.4894,10.0863
589,1641,1639,0.515231,9.08497,4243.41,4244.19,3428.27,2506.71,1172.95,1136.62,8.28606,8.56283
590,1642,1645,0.0217617,7.31536,4131.33,4462.88,3704.79,3182.87,1176.69,1242.8,8.4168,9.05152
591,1643,1642,0.0641938,39.7661,4157.66,4418.69,3525.39,2738.02,1231.62,1188.07,7.63785,8.85175
592,1644,NULL,0.17555,NULL,4564.49,NULL,3611.82,NULL,1229.65,NULL,10.0651,NULL
593,1645,1640,0.305972,4.78222,4716.3,4392.56,3688.32,3304.54,1250.38,1239.83,8.31739,8.66187
594,1646,NULL,0.0775734,0.517306,4869.04,4868.18,3471.18,3399.37,1256.9,1265.59,8.6192,8.63387
595,1647,NULL,0.667777,77.5012,4863.21,5062.39,3888.46,3698.43,1303.92,1276.46,10.4681,10.6192
596,1648,NULL,0.00500932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
597,1649,NULL,0.0147219,NULL,4476.16,NULL,3497.92,NULL,1201.12,NULL,7.67521,NULL
598,1650,1691,0.0643594,0.718494,4685.02,4895.23,3729.88,2855.57,1223.75,1212.82,10.787,10.4797
599,1651,1631,9.25591,108.483,4252.47,4854.65,3837.04,3625.64,1258.77,1238.19,9.93691,9.91373
600,1652,NULL,0.0144297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601,1653,NULL,0.000217197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
602,1654,1670,0.0327708,2.42655,2076.24,5191.7,3686.91,3348.5,1233.73,1164.07,5.32548,9.97214
603,1655,NULL,0.000784365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,1656,NULL,0.0814644,NULL,5208.6,NULL,3826.76,NULL,1251.77,NULL,12.1856,NULL
605,1657,NULL,0.0171383,NULL,5417.74,NULL,3780.39,NULL,968.488,NULL,9.54976,NULL
606,1658,NULL,0.00151877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,1659,3968,0.695452,10.2093,4582,4715.52,3645.72,2751.9,1145.41,1155.73,10.7484,10.1206
608,1660,NULL,0.0543963,NULL,5367.55,NULL,3948.23,NULL,1303.39,NULL,10.3708,NULL
609,1661,NULL,0.172332,NULL,5287.2,NULL,3803.34,NULL,1273.56,NULL,8.6138,NULL
610,1662,NULL,0.0174555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,1663,1691,3.11597,32.7278,4067.6,4305.43,3780.03,3149.47,1269.39,1214.1,9.25896,9.74254
612,1664,1682,1.72714,16.7656,4142.66,4030.66,3596.65,3147.98,1243.49,1223.2,8.32362,8.798
613,1665,1651,0.0554977,4.49032,4514.22,4796.16,3427.74,4049.48,1188.35,1206.13,9.30711,9.28341
614,1666,1522,9.29455,99.6597,4495.15,4784.73,3876.35,3633.76,1262.37,1212.24,9.84279,9.46811
615,1667,1663,0.0575594,0.520338,4197.74,3953.82,3777.98,3154.57,1288.29,1265.92,9.97726,9.84039
616,1668,NULL,0.00127107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
617,1669,NULL,0.00149531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,1670,1664,0.354855,29.5251,3988.29,4291.6,3702.63,2827.73,1220.13,1219.88,9.11424,9.69936
619,1671,3047,0.506829,16.0927,5454.65,5378.1,3726.54,3540.69,1240.16,1261.58,10.4739,10.2695
620,1672,1670,0.0391922,5.45937,3894.31,4764.68,3281.08,2800.7,1286.59,1268.71,9.4183,9.9598
621,1673,1691,0.0590586,0.468071,5055.12,4789,3623.69,3527.43,1302.49,1294.99,10.3109,10.4092
622,1674,1670,0.198699,3.43736,4396.46,4693.08,3695.64,3690.73,1227.47,1188.1,9.29723,9.80625
623,1675,1670,0.0235336,1.79122,3622.18,4687.35,3646.32,3829.71,1311.91,1281.78,9.5406,9.98988
624,1676,1670,0.0380673,1.3422,4833.87,4933.75,3665.06,3686.97,1276.14,1227.72,9.82977,9.95299
625,1677,1682,0.0581977,0.423013,5327.21,5255.17,3840.44,3798.61,1296.97,1291.79,10.6784,10.6847
626,1678,1683,0.0311021,1.01249,4949.08,4652,3657.54,3510.56,1320,1311.03,9.69414,9.72808
627,1679,1670,0.3691,6.6682,4928.39,4864.61,3784.18,3441.99,1310.45,1297.81,9.9738,10.3611
628,1680,1678,0.113246,13.9876,4689.38,4882.67,3754.17,3542.96,1316.22,1303.17,9.6711,10.362
629,1681,1680,0.548441,25.3342,4475.64,4842.77,3778.25,3462.31,1308.68,1296.4,10.0074,10.3461
630,1682,1691,1.21581,27.4335,2865.66,4293.48,3816.3,3148.39,1264.51,1236.22,7.48772,9.46298
631,1683,3011,0.195684,6.2597,5066.68,5030.54,3644.89,3764.93,1316.41,1305.07,9.88006,10.0042
632,1684,3015,0.0926898,3.41424,4865.43,4586.13,3695.07,3358.79,1301.71,1275.29,9.10207,9.26096
633,1685,XX228,2.70873,73.3074,3845.17,3983.98,3776.86,3006.36,1251.25,1250.61,9.22764,9.18098
634,1686,3011,0.0740524,1.48278,5196.05,5038.72,3903.08,3778.27,1299.85,1291.48,10.0606,10.1911
635,1687,1685,0.61702,25.5207,3462.97,4420.55,3545.59,2466.19,1212.91,1205.11,8.01519,9.03653
636,1688,1681,0.0493316,0.422714,4906.73,4992.03,3677.05,3571.58,1307.3,1308.58,9.94122,10.0427
637,1689,1688,0.536458,3.17661,5069.95,4955.61,3868.83,3773.67,1296.92,1287.57,9.91058,9.86853
638,1690,1694,0.107004,2.0055,5369.26,5117.56,3742.79,3462.07,1297.25,1324.7,9.97392,9.95357
639,1691,3008,14.1431,146.66,4415.15,4635.01,3727,3510.06,1247.57,1175.42,9.53882,10.0642
640,1692,NULL,0.0337689,NULL,5353.1,NULL,4000.36,NULL,1304.78,NULL,10.7369,NULL
641,1693,NULL,0.0059266,NULL,5067.53,NULL,3731.6,NULL,1281.46,NULL,10.6152,NULL
642,1694,1682,0.646399,16.8153,2382.69,4326.11,3731.21,2661.96,1244.88,1210.73,7.47275,10.213
643,1695,NULL,0.00980395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
644,1696,NULL,0.131743,NULL,5044.11,NULL,3827.14,NULL,1247.43,NULL,10.4135,NULL
645,1697,3014,0.0198655,0.243981,NULL,4310.08,NULL,3339.6,NULL,1325.16,NULL,9.03383
646,1698,NULL,0.213744,NULL,5144.43,NULL,3966.08,NULL,1304.05,NULL,8.93701,NULL
647,1699,XX228,0.019185,0.787913,4418.78,4288.42,3806,3664.96,1314.04,1303.28,9.27257,8.96846
648,1700,NULL,0.0600668,NULL,5409.35,NULL,4224.27,NULL,1360.4,NULL,10.3132,NULL
649,1701,NULL,0.0147957,NULL,3997.82,NULL,3634.33,NULL,1291.02,NULL,10.7722,NULL
650,1702,1522,0.363094,10.1051,5917.66,5495,3771.19,3997.3,1187.65,1182.24,10.9038,10.1912
651,1703,3014,0.245827,2.27615,4326.66,4202.16,3783.79,3425.21,1308.15,1301.86,9.39797,9.05542
652,1705,NULL,0.463366,37.458,4928.06,4576.35,3550.38,3477.28,1183.74,1162.49,8.84635,9.17186
653,1706,1691,0.543691,15.816,4952.69,4396.46,3745.1,3443.55,1271.5,1260.82,10.464,9.94951
654,1707,NULL,0.0273678,NULL,4143.98,NULL,3931.85,NULL,1295.84,NULL,10.717,NULL
655,1708,NULL,0.0840392,NULL,5624.59,NULL,4098.59,NULL,1314.86,NULL,9.80684,NULL
656,1709,3013,0.108129,5.9419,4991.54,4629.12,3803.02,3484.33,1298.55,1307.04,10.0777,10.2391
657,1710,1716,0.0280004,2.24177,5689.55,5619.56,3497.18,2716.54,1246.08,1216.34,9.40158,9.34566
658,1711,3013,0.598035,2.74007,4663.71,4870.88,3944.03,3880.73,1318.25,1297.25,10.251,10.3914
659,1712,1710,0.118845,6.16824,5513.67,5152.58,3233.12,2210.86,1178.15,1197.37,8.62168,9.31523
660,1713,1694,0.0739069,0.562539,3888.21,3859.4,3848.18,3831.96,1289.03,1279.41,10.1673,10.2077
661,1714,1694,0.0407398,1.40258,4403.82,4371.66,3598.18,3197.08,1287.53,1282.48,10.1462,10.5273
662,1715,1714,0.800377,12.7312,3893.97,4570.63,3606.61,3191.88,1262.19,1265.91,11.3666,10.2564
663,1716,1685,0.104177,4.873,2566.19,3992.87,3750.11,3257.67,1198.87,1223.61,5.72946,8.16719
664,1717,1709,0.565301,10.8177,4972.02,4740.94,3837.55,3375.87,1284.05,1290.16,10.4191,10.5145
665,1718,1685,0.0498466,1.41099,5307.82,4632.54,2888.14,2486.3,1225.46,1275.81,11.2574,10.1725
666,1719,1706,0.167932,4.27679,3085.46,4603.6,3648.31,3277.03,1243.65,1187.91,9.2266,10.7248
667,1720,NULL,0.0327564,NULL,4536.51,NULL,3845,NULL,1280.34,NULL,8.98225,NULL
668,1721,NULL,0.0552361,NULL,5702.92,NULL,4060.99,NULL,1294.24,NULL,12.5148,NULL
669,1722,1727,0.0249815,0.617274,5234.07,5179.48,3519.49,3541.37,1308.39,1337.51,10.7037,10.6153
670,1723,1694,0.0412663,0.651479,3021.23,3777.53,3431.19,3207.47,1308.27,1311.05,10.3924,9.88459
671,1724,1685,0.0963582,2.06129,5228.67,4719.84,3913.61,3311.46,1358.87,1369.57,9.45659,8.82238
672,1725,1727,0.0168658,0.164755,5073.52,5330.18,3827.98,3819.87,1324.19,1341.87,10.5997,10.4976
673,1726,NULL,0.450964,NULL,5827.34,NULL,3705.72,NULL,1251.88,NULL,11.7205,NULL
674,1727,1737,2.59967,12.3962,4917.53,4855.55,3797.86,3592.28,1305.81,1262.17,10.5229,10.3315
675,1728,3279,0.351262,4.8744,5177.55,4923.57,3809.81,3510.92,1306.64,1268.03,10.0726,10.4554
676,1729,1778,0.703933,74.5625,4328.95,4501.28,3933.1,2901.8,1297.5,1263.77,9.95588,10.1503
677,1730,NULL,0.0132035,NULL,4837.68,NULL,3715.39,NULL,1324.53,NULL,9.9475,NULL
678,1731,1706,0.684062,3.23076,4500.37,4489.77,3848.58,3490.84,1291.95,1264.85,10.2434,10.4069
679,1732,1522,0.32776,4.82695,5579.84,5664.4,4020.97,4391.89,1248.78,1248.36,10.8906,10.7332
680,1733,1522,1.48309,113.313,4414.29,4335.94,3748.35,3225.52,1200.15,1167.71,9.18051,9.03436
681,1734,1715,0.0455791,3.60294,5621.13,5034.12,3433.57,3171.94,1283.31,1248.65,10.8648,10.1574
682,1735,3250,0.142774,3.80758,4930.94,4540.38,3702.08,3046.49,1257.57,1283.37,11.159,10.1439
683,1736,NULL,0.0483832,NULL,4920.99,NULL,3949.91,NULL,1328.35,NULL,10.8086,NULL
684,1737,XX170,0.0815333,2.25361,5313.66,4982.05,3490.14,2537.96,1218.17,1240.18,10.5284,10.2791
685,1738,NULL,0.0393142,NULL,5118.65,NULL,3761.41,NULL,1296.44,NULL,11.5236,NULL
686,1739,3245,4.96001,21.5006,3970.89,4483.61,3791.26,3076.71,1272.52,1216.8,9.04244,10.1313
687,1740,NULL,0.0145837,NULL,4153.85,NULL,3947.94,NULL,1275.44,NULL,8.70285,NULL
688,1741,XX103,0.195267,5.75253,4188.62,4392,3565.66,3251.01,1242.25,1185.32,8.66427,8.89132
689,1742,NULL,0.0244142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690,1743,NULL,0.0440338,NULL,5065.74,NULL,3687.35,NULL,1307.1,NULL,11.5982,NULL
691,1744,1735,0.179761,9.89979,4174.94,4251.23,3815.88,2959.12,1270.58,1246.14,10.7146,9.72982
692,1745,NULL,10.8295,122.774,5097.21,5167.89,3850.27,3750.72,1300.3,1246.89,10.4344,10.1295
693,1746,1748,0.0671031,2.30348,4366.78,3839.77,3371.51,2804.08,1217.26,1251.65,9.96323,8.93598
694,1747,1717,0.0159691,1.39005,4813.83,4780.07,3880.39,3936.07,1281.4,1276.27,10.3092,10.9545
695,1748,1766,0.145458,1.37998,3587.68,3918.83,3834.63,3475.16,1352.53,1360,10.9137,9.26386
696,1749,XX156,0.0706997,0.295542,3765.22,3863.7,3973.47,3989.55,1322.38,1316.29,10.5244,10.1985
697,1750,NULL,0.0573245,NULL,5578.83,NULL,4154.04,NULL,1319.85,NULL,10.6059,NULL
698,1751,NULL,0.498539,NULL,5290.17,NULL,3835.02,NULL,1253.97,NULL,10.2863,NULL
699,1752,3245,0.0219434,0.315868,5063.12,4905.11,3330.12,2905.84,1245.38,1233.93,10.7247,10.3458
700,1753,3048,0.223662,14.4341,5827.66,5579.28,4079.56,4182.1,1362.75,1271.77,10.8055,10.3978
701,1754,1762,0.0485375,0.895884,4797.4,4536.35,3704.19,3782.86,1312.08,1318.59,10.9892,10.4685
702,1755,1761,3.66189,15.0386,4716.16,4475.67,3711.73,3549.04,1248.9,1211.43,10.1581,9.8493
703,1756,1766,0.0237245,1.7895,4072.86,3999.07,3601.73,3381.32,1390.69,1380.76,10.3415,9.60129
704,1757,NULL,0.187971,NULL,5290.93,NULL,3772.59,NULL,1319.39,NULL,12.2876,NULL
705,1758,1752,0.0365429,0.362252,5007.3,4757.64,3499.87,3196.24,1238.49,1224.51,10.582,10.0306
706,1759,NULL,0.631878,9.66121,4937.51,5076.85,3881.55,4145.01,1299.97,1258.17,11.9629,11.1384
707,1760,NULL,0.0206807,NULL,5264.18,NULL,4177.99,NULL,1294.63,NULL,11.6066,NULL
708,1761,3009,0.860706,12.7787,4391.27,4607.19,3743.51,3443.76,1256.5,1223.52,8.90324,9.62397
709,1762,1776,0.0505213,0.462031,5274.51,5205.43,4091.13,4061.24,1305.83,1290.19,10.7237,10.9546
710,1763,1746,0.0203526,0.142195,NULL,3677.53,NULL,4115.44,NULL,1350.78,NULL,8.42352
711,1764,XX103,0.617443,47.663,3990.44,3868.89,3650.26,2433.19,1195.27,1142.88,8.17721,7.84847
712,1765,1807,0.914288,102.743,4221.72,5113.21,3826.88,3877.88,1191.01,1224.57,11.1012,10.51
713,1766,3269,3.54585,18.7314,4331.69,4462.72,3881.69,3253.71,1319.67,1299.9,10.4595,10.6177
714,1767,1763,0.508732,12.1352,3346.29,4935.61,3963.33,2762.48,1300.74,1291.04,7.32236,9.68746
715,1769,NULL,0.0379508,NULL,5501.99,NULL,3723.63,NULL,1280.88,NULL,9.4347,NULL
716,1770,NULL,0.018852,NULL,4921.91,NULL,3847.4,NULL,1294.79,NULL,9.65932,NULL
717,1771,1739,0.0375952,0.408512,3205.15,3061.14,3612.89,3420.95,1246.86,1258.01,7.74796,8.34582
718,1772,NULL,0.00778996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
719,1773,NULL,0.0109136,NULL,5089.74,NULL,3715.37,NULL,1281.78,NULL,8.58343,NULL
720,1774,NULL,0.0161759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
721,1775,NULL,0.0237924,NULL,5008.33,NULL,3685.04,NULL,1297.52,NULL,10.0017,NULL
722,1776,3010,2.12751,6.67921,4331.85,4427.27,3862.93,3735.68,1324.02,1312.02,10.6054,10.6362
723,1777,NULL,0.144332,NULL,5141.57,NULL,3796.04,NULL,1250.75,NULL,10.1734,NULL
724,1778,1804,0.249761,17.6625,3522.69,4098.61,3706.82,3223.58,1238.11,1249.94,11.189,10.3826
725,1779,NULL,0.0785484,NULL,5432.41,NULL,3854.15,NULL,1189.59,NULL,9.94825,NULL
726,1780,1761,1.11496,8.42319,5153.5,4636.53,3641.45,3303.51,1204.28,1186,10.0143,9.74437
727,1781,1522,0.100271,32.9343,2809.95,3793.33,3472.54,2123.73,1137.95,1120.9,7.45431,8.50077
728,1782,NULL,0.0114063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
729,1783,3249,0.952027,4.23872,3501.02,3882.73,3875.55,3215.16,1288.76,1261.32,10.7401,10.3564
730,1784,1522,0.452052,13.54,5854.97,5646.28,3882.03,4059.55,1277.88,1270.36,10.5786,10.2999
731,1785,NULL,0.0097712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
732,1786,3020,0.252703,2.47084,3992.94,4384.34,3265.05,3115.43,1197.41,1178.2,8.72165,9.7484
733,1787,NULL,0.130118,NULL,4726.44,NULL,3837.1,NULL,1263.1,NULL,11.3501,NULL
734,1788,1789,0.302335,3.55425,4287.99,4602.92,3543.24,3258.93,1239.66,1241.5,9.11544,10.144
735,1789,1786,0.0123985,0.300199,4361.32,4396.98,3620.92,3685.13,1264.52,1232.66,9.08328,9.14662
736,1790,3020,0.208165,4.64453,4278.62,4358.26,3781.37,3555.87,1290.8,1255.85,7.72223,9.21044
737,1791,1793,0.122892,1.96514,4667.21,4667.17,3712.39,3310.9,1290.73,1280.45,9.08651,9.83064
738,1792,XX130,0.117664,1.57892,4965.63,4601.03,3896.7,3566.67,1314.55,1310.37,10.1893,10.39
739,1793,1788,0.0232611,0.219645,4823.61,4841.56,3580.88,3430.34,1297.42,1296.56,9.02709,9.21818
740,1794,1789,0.141118,0.612596,4736.11,4707.74,3766.46,3585.63,1314.67,1304.74,9.53067,9.4979
741,1795,NULL,0.00801257,NULL,4546.99,NULL,3681.77,NULL,1301.18,NULL,11.9752,NULL
742,1796,1812,0.0192431,0.427455,NULL,4344.44,NULL,3824.75,NULL,1310.52,NULL,9.12553
743,1797,NULL,0.0391395,NULL,5217.87,NULL,3724.32,NULL,1288.77,NULL,9.49987,NULL
744,1798,NULL,0.0100876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
745,1799,NULL,0.024503,NULL,4678.24,NULL,3666.35,NULL,1291,NULL,9.37953,NULL
746,1800,1807,3.11058,105.873,4529.23,5075.42,3486.61,3865.34,1137.69,1210.16,9.03638,9.51078
747,1801,1755,0.995908,24.3845,3866.15,4467.04,3653.25,3185.16,1199.89,1162.05,9.26748,9.82661
748,1802,1808,0.00527661,0.437732,NULL,5112.55,NULL,3720.85,NULL,1319.39,NULL,9.29214
749,1803,NULL,1.49375,15.8093,5299.2,5116.91,3625.52,3888.58,1178.56,1202.68,11.0517,10.1705
750,1804,NULL,0.0358336,7.71455,3684.8,3725.26,3824.24,3047.25,1280.23,1239.32,11.5022,10.7514
751,1805,1522,0.0378083,3.24331,5698.3,5281.98,4105.11,4216.95,1290.91,1280.67,11.058,11.212
752,1806,1805,0.0428232,3.48793,5185.94,5188.93,3973.67,4288.47,1293.74,1274.14,11.5155,11.5434
753,1807,NULL,3.39207,38.3112,4522.91,5010.01,3857.39,4044.01,1237.98,1206.23,10.8769,10.6502
754,1808,1823,0.0276947,1.25575,5052.85,5364.13,3924.95,3903.23,1330,1332.12,9.6573,9.64139
755,1809,1780,1.92724,40.7538,5041.59,4644.09,3612.14,3611.91,1212.46,1159.26,9.69759,9.37361
756,1810,3021,4.63864,35.2704,3205.46,4339.6,3773.92,3030.3,1265.87,1234.43,7.64313,9.47424
757,1811,NULL,0.0317816,NULL,5130,NULL,3978.91,NULL,1308.3,NULL,10.3509,NULL
758,1812,1823,0.426004,2.58695,5098.05,4607.87,3721.4,3694.01,1283.39,1289.12,9.75211,9.30194
759,1813,NULL,0.00418912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
760,1814,NULL,0.0611765,NULL,5499.58,NULL,3940.45,NULL,1325.54,NULL,10.8995,NULL
761,1815,1845,0.111628,2.66297,5474.84,5206.36,3681.85,2749.99,1295.74,1250.4,10.6748,10.5025
762,1816,NULL,0.0112994,NULL,4612.55,NULL,3702.87,NULL,1284.42,NULL,12.0723,NULL
763,1817,1828,0.0492192,2.16211,4169.01,4596.98,3901.02,3595.92,1248.83,1244.65,8.73388,9.55595
764,1818,NULL,0.166214,NULL,3914.83,NULL,3949.02,NULL,1272.12,NULL,11.0265,NULL
765,1819,NULL,0.00437343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
766,1820,NULL,0.0133799,NULL,5256.07,NULL,4161.82,NULL,1317.45,NULL,10.6329,NULL
767,1821,1806,2.38766,19.7625,5307.73,4936.77,3954.58,3523.84,1279.72,1274.47,10.7794,10.9246
768,1822,1826,0.0822365,1.46233,4359.02,4000.77,3537.09,3204.5,1172.43,1189.5,8.29689,8.28213
769,1823,1845,0.906904,7.53663,5253.06,4896.45,3780.19,3544.48,1303.02,1278.73,10.2138,9.92261
770,1824,NULL,0.00420317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
771,1825,1830,0.100821,1.19265,4970.48,5001.52,3808.03,3768.63,1311.61,1306.25,9.28993,9.24928
772,1826,1809,0.026195,4.87392,5021.4,4811.49,3311.39,3311.89,1181.87,1149.52,9.09296,9.7346
773,1827,NULL,0.0416356,NULL,5164.44,NULL,3872.64,NULL,1297.43,NULL,9.9483,NULL
774,1828,1830,0.0469879,0.774949,4928.53,4910.45,4024.01,4185.32,1223.49,1233.85,9.24004,9.23317
775,1829,1845,0.474412,12.6238,4901.2,4596.1,3745.45,3438.39,1234.49,1226.65,9.03937,9.38964
776,1830,3024,2.98142,39.575,4273.71,4131.57,3819.16,3235.57,1278.78,1257.32,9.03423,8.86874
777,1831,1522,0.349986,7.66411,4961.4,4963.7,3825.15,4064.64,1198.78,1159.02,10.954,10.1752
778,1832,1830,0.0579976,23.4441,3866.17,4488.6,3590.96,2147.29,1231.59,1214.05,8.78302,8.93141
779,1833,NULL,0.022115,NULL,4863.26,NULL,4120.94,NULL,1324.92,NULL,9.34232,NULL
780,1834,1522,2.72167,103.456,3815.87,4116,3619.07,2869.57,1172.04,1146.34,7.92899,8.5338
781,1835,1800,0.396731,17.9107,5045.08,5147.73,3850.82,4258.34,1262.51,1336.84,9.09859,9.76259
782,1836,3026,0.10028,1.40256,5446.87,5290.42,3890.51,3794.89,1346.12,1353.24,9.54019,9.64282
783,1837,NULL,0.457538,NULL,5127.83,NULL,3879.54,NULL,1279.52,NULL,11.121,NULL
784,1838,3374,1.08656,10.6392,5012.68,5051.01,3790.55,3846.96,1244.99,1199.6,10.3102,10.1769
785,1839,NULL,0.0871033,NULL,4855.07,NULL,3841,NULL,1295.17,NULL,9.6801,NULL
786,1840,1843,0.107404,12.7692,4611.54,4576.95,3745.44,4029.16,1218.19,1216.58,8.08367,8.99535
787,1841,3372,0.0801711,1.50102,3527.45,3200.95,3663.56,3155.67,1230.83,1188.86,8.43495,7.92314
788,1842,3372,0.321888,6.15738,4426.62,4916,3803.26,3747.72,1236.39,1196.1,9.84704,10.2593
789,1843,1849,0.0569585,4.61222,4982.76,4676.62,4115.53,4236.34,1280.03,1294.24,8.296,9.30311
790,1844,1846,0.0438433,0.472476,4086.41,4899.74,3548.58,3322.27,1311.52,1301.84,10.569,10.8884
791,1845,1801,13.6303,173.252,4521.23,4405.05,3718.61,3318.4,1218.24,1192.95,9.235,9.44896
792,1846,1847,0.0372222,0.625673,4503.76,3781.68,3478.91,3566.83,1301.91,1312.99,8.97173,9.24416
793,1847,1854,0.0482574,2.10027,4843.39,4662.46,3613.4,3405.46,1303.11,1293.17,9.16207,9.75372
794,1848,NULL,0.00641721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
795,1849,1898,0.0798432,0.668181,5439.07,5272.12,4052.9,4111.41,1339.95,1341.35,9.58318,9.21352
796,1850,3372,0.0589819,10.3261,4958.04,4863.02,3933.99,4043.44,1225.97,1141.62,9.51903,9.95101
797,1851,3371,0.0567428,0.961782,4166.51,4002.2,3519.34,2855.44,1202.21,1165.24,8.39752,8.30002
798,1852,NULL,0.124204,NULL,5235.9,NULL,3599.01,NULL,1268.23,NULL,11.1309,NULL
799,1853,1522,1.72334,19.1745,5378.55,5191.58,3858.03,4055.18,1276.3,1274.94,10.9197,10.6594
800,1854,XX135,0.0391714,2.14935,4783.5,4743.93,3291.39,3182.84,1266.18,1255.46,9.6547,10.0764
801,1855,1878,0.113743,4.9536,4311.69,5705.69,3972.7,2721.12,1334.64,1308.92,10.2424,11.0518
802,1856,1522,0.0815898,2.37278,3674.39,4495.93,3754.24,3294.38,1267.8,1226,9.27053,9.29415
803,1857,1867,0.177215,1.86165,4926.7,5017.86,3577.76,3282.21,1294.88,1285.94,9.9281,10.1069
804,1858,XX90,0.234715,16.5976,4891.42,4881.98,3745.8,3770.29,1229.39,1169.51,8.88621,9.84212
805,1859,NULL,0.016904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
